long,lat,amenity
-1.8621897,38.9830688,bench
-1.8629837,38.9828708,drinking_water
0.0436066,38.7126698,recycling
-1.8632599,38.9807316,bench
-1.8628449,38.9811986,bench
-1.8629012,38.9814196,bench
-1.8631553,38.9806544,bench
-1.8630376,38.9804853,bench
-1.8632385,38.9805626,bench
-1.8628127,38.9812342,drinking_water
-1.8628797,38.9813614,bench
-1.8629273,38.9806085,bench
-1.8629729,38.9804542,bench
-1.8627671,38.9811882,bench
-1.8632197,38.9806856,bench
-1.8628636,38.9813072,bench
-1.8628261,38.9811444,bench
-1.862861,38.9814947,bench
-1.862751,38.9814573,bench
-1.8627939,38.9813947,bench
-1.8631151,38.9805189,bench
-1.8637058,38.9823726,bench
-1.8637246,38.982312,bench
-1.8636442,38.9823308,bench
-1.8636388,38.9823788,bench
-1.8694694,38.9886654,bench
-0.7854684,38.4837772,cafe
-1.8702928,38.9972923,bench
-1.8702311,38.9972216,bench
-1.8704808,38.997036,bench
-1.8702981,38.9970526,bench
-1.8704296,38.9973319,bench
-1.8702528,38.997084,bench
-1.87051,38.9973111,bench
-1.8706042,38.9971132,bench
-1.8705452,38.9970611,bench
-1.8703572,38.9973216,bench
-1.870561,38.9972758,bench
-1.8660505,38.9910018,bench
-1.8667211,38.9913957,vending_machine
-1.8662034,38.9903408,bench
2.1572289,41.3601183,bench
2.1604196,41.3621377,bench
2.1600402,41.3627585,bench
2.1549676,41.3691873,bench
2.1548015,41.3691359,bench
2.1511613,41.3712746,drinking_water
2.6279028,39.653295,parking
-0.7115526,37.6265439,cinema
-0.7019128,37.6314254,place_of_worship
-0.6944695,37.6321306,recycling
-0.6978625,37.6307892,recycling
-0.7029588,37.6304377,recycling
-0.6961836,37.6319629,recycling
-0.7107265,37.6274595,recycling
-5.6524706,40.969002,bench
-5.6526919,40.9690457,bench
-5.6523364,40.9690841,bench
-5.6527056,40.9691455,bench
-5.6525787,40.9692075,bench
-5.6523306,40.9692134,bench
-5.6524471,40.969264,bench
-5.6515372,40.969569,waste_disposal
-5.6491831,40.9698339,waste_disposal
-5.6507697,40.9700229,recycling
-5.6498899,40.9702797,waste_disposal
-5.6500318,40.9689962,waste_disposal
-5.6496046,40.9691269,waste_disposal
-5.6533706,40.968784,bench
-5.6532357,40.9688036,bench
-5.6533037,40.9688614,bench
-5.6531742,40.968881,bench
-5.6526012,40.969,waste_basket
-5.6522926,40.9691018,waste_basket
1.8438158,41.5882466,drinking_water
1.8398752,41.592421,drinking_water
-1.8694811,38.9899802,recycling
-13.8406677,28.7093489,telephone
0.963026,41.1302788,restaurant
-1.8497637,38.9840447,bench
-1.8528402,38.983613,bench
-1.8521563,38.9837195,bench
-3.6833809,40.4588419,atm
-3.6799023,40.4588278,restaurant
-3.680259,40.4582381,atm
-3.6736045,40.4587462,atm
-3.6915732,40.4593068,recycling
-3.7012529,40.4575761,atm
-3.6962479,40.4543138,atm
-1.8559443,38.9874423,bench
-1.8554803,38.9874568,bench
-1.8564969,38.9877007,bench
-1.858755,38.9867354,bench
-1.8587014,38.9864519,bench
-1.8579506,38.9876425,bench
-1.8574491,38.986329,bench
-1.8581435,38.9865395,bench
-1.85739,38.9863039,bench
-1.8570038,38.9872796,bench
-1.8569233,38.9891122,bench
-1.8576258,38.9884407,bench
-1.858747,38.9868001,bench
-1.8560945,38.9871838,bench
-1.8577629,38.9876487,bench
-1.8575134,38.9875068,bench
-1.8570679,38.9875506,bench
-1.8578165,38.9860579,bench
-1.8562313,38.9884555,bench
-1.8560248,38.9886514,bench
-1.8573337,38.9882179,bench
-1.8572154,38.9882615,bench
-1.8575751,38.9873568,bench
-1.8569823,38.9888266,bench
-1.8566498,38.9896959,bench
-1.8560409,38.9871899,drinking_water
-1.8562984,38.9876508,bench
-1.8567919,38.9876465,bench
-1.8582052,38.9865541,bench
-1.8580737,38.9865437,bench
-1.8575268,38.9863436,bench
-1.8576982,38.9884136,bench
-1.8554937,38.987338,bench
-1.8571564,38.9883929,bench
-1.8554159,38.9877238,bench
-1.8585056,38.986402,bench
-1.8556922,38.9880886,bench
-1.8559121,38.9871775,bench
-1.8562179,38.988516,bench
-1.8558102,38.9879885,bench
-1.8564888,38.9896585,bench
-1.858527,38.9870544,bench
-1.8574035,38.9865749,bench
-1.8565478,38.9894999,bench
-1.8577629,38.9864832,bench
-1.858688,38.9866688,bench
-1.8580201,38.9868127,bench
-1.8576288,38.9876695,bench
-1.8570894,38.9885451,bench
-1.858519,38.986329,bench
-1.8570065,38.9876966,bench
-1.8577119,38.9864561,bench
-1.8566763,38.9881636,bench
-1.8577304,38.987634,bench
-1.8580576,38.9865916,bench
-1.8553033,38.9877799,bench
-1.8585914,38.9866376,bench
-1.8581006,38.9878842,bench
-1.8583929,38.9860475,drinking_water
-1.8567061,38.988074,fountain
-1.8557456,38.9874005,bench
-1.8567919,38.9862581,drinking_water
-1.8570655,38.9873276,bench
-1.8557566,38.9876257,bench
-1.8570011,38.9889704,bench
-1.8556976,38.987511,bench
-1.8579852,38.9870045,bench
-1.8568938,38.9873214,bench
-1.8570304,38.9874921,bench
-1.8581247,38.9866812,bench
-1.85772,38.9877487,drinking_water
-1.8582695,38.9865707,bench
-1.8575107,38.9870962,bench
-1.8576744,38.9876862,bench
-1.8577307,38.9883241,bench
-1.856757,38.9877633,bench
-1.8561187,38.9870274,bench
-1.8565907,38.9883178,bench
-1.8559685,38.9884555,bench
-1.8557137,38.9877321,bench
-1.8559256,38.9869856,bench
-1.8572637,38.9881219,bench
-1.857669,38.9882387,bench
-1.8566176,38.9893394,bench
-1.8559792,38.9875819,bench
-1.8561133,38.9885389,bench
-1.8576368,38.9871921,bench
-1.8567222,38.9883783,bench
-1.8558987,38.9872921,bench
-1.8573766,38.9874611,bench
-1.8559604,38.9873089,bench
-1.8557834,38.9882344,bench
-1.8578889,38.9865561,bench
-1.8583232,38.9867292,bench
-1.8558183,38.9878633,bench
-1.8581891,38.9870128,bench
-1.8583017,38.9862789,bench
-1.8580228,38.9863811,bench
-1.8571057,38.9875486,bench
-1.8577492,38.9884617,bench
-1.8583876,38.9867418,bench
-1.8585431,38.987017,bench
-1.8573257,38.987584,bench
-1.8583554,38.9870962,bench
-1.8570575,38.9874005,bench
-1.8563279,38.9875361,bench
-1.8567222,38.9895355,bench
-1.857033,38.9886848,bench
-1.8569421,38.987805,bench
-1.857559,38.9883909,bench
-1.8575081,38.9882011,bench
-1.856859,38.9891748,bench
-1.8575349,38.9866542,bench
-1.8577495,38.9861329,drinking_water
-1.8577009,38.9885033,bench
-1.8575724,38.9864353,bench
-1.8577763,38.9860516,bench
-1.8569502,38.9874318,bench
-1.8574812,38.9880948,bench
-1.8574705,38.9871983,bench
-1.8581113,38.9863519,bench
-1.8558478,38.988566,bench
-1.8565371,38.9864561,bench
-1.8567943,38.9881322,bench
-1.8574571,38.9876341,bench
-1.8556707,38.9879321,fountain
-1.8580711,38.9866501,bench
-1.8555849,38.988026,bench
-1.8574222,38.9873297,bench
-1.8566363,38.9883575,drinking_water
-1.8575346,38.9881656,bench
-1.8560811,38.988418,bench
-1.8558639,38.9871108,bench
-1.8555661,38.9877342,bench
-1.8568724,38.9879822,bench
-1.8578487,38.9883241,bench
-1.8581515,38.9876154,bench
-1.855998,38.9879467,bench
-1.8566068,38.988026,bench
-1.8581301,38.9861351,bench
-1.8577656,38.9868565,bench
-1.8584948,38.9866229,bench
-1.8576556,38.9867271,bench
-1.8560033,38.9869399,bench
-1.8564727,38.9862456,bench
-1.8587202,38.986379,bench
-1.8560328,38.9870691,fountain
-1.8579238,38.9860516,bench
-1.8576046,38.9863624,bench
-1.8575081,38.9882804,bench
-1.8570679,38.9874881,bench
-1.8557673,38.9877487,bench
-1.8583446,38.9866417,bench
-1.857382,38.9882115,bench
-1.8582481,38.9876925,bench
-1.8561616,38.9871192,bench
-1.8581837,38.986208,bench
-1.8581757,38.9874652,bench
-1.8564432,38.9880927,bench
-1.8579211,38.9869231,bench
-1.8575483,38.9869941,bench
-1.8580791,38.9870253,bench
-1.8579453,38.9868481,bench
-1.8584117,38.986652,bench
-1.8581623,38.9876508,bench
-1.8556439,38.9885702,bench
-1.8567114,38.9879863,bench
-1.8567705,38.9863186,bench
-1.8576502,38.9864916,bench
-1.8578997,38.9875131,bench
-1.8579879,38.9860516,bench
-1.8561187,38.9874903,bench
-1.8569072,38.9890309,drinking_water
-1.857618,38.9868544,bench
-1.8578058,38.9875757,bench
-1.857905,38.986969,drinking_water
-1.8581944,38.9877257,bench
-1.8581703,38.9879051,bench
-1.8582776,38.9863477,bench
-1.8579557,38.9863956,bench
-1.8567865,38.9893665,bench
-1.857838,38.9882929,bench
-1.8578514,38.9876611,bench
-1.8570011,38.9890497,bench
-1.8557324,38.9886036,bench
-1.8573632,38.9881887,drinking_water
-1.8574571,38.9881366,bench
-1.8587738,38.9866959,drinking_water
-1.8565183,38.9875841,bench
-1.8577146,38.9862143,bench
-1.8566846,38.9891623,bench
-1.8555581,38.9884346,bench
-1.8579691,38.987532,bench
-1.8567114,38.9861101,bench
-1.8558236,38.9876403,bench
-1.8568885,38.9873922,bench
-1.8569338,38.9880467,bench
-1.8570896,38.9863707,bench
-1.8571647,38.986427,bench
2.4613083,39.534781,fountain
-1.8677445,38.9632337,bench
-1.8647914,38.9649501,bench
-1.8676265,38.9628415,kindergarten
-1.8588077,38.9754518,bench
-1.8647941,38.964829,bench
-1.8682193,38.9661867,bench
-1.8681683,38.9660033,bench
-1.8645393,38.9648875,bench
-1.8647163,38.9649896,bench
-1.8587326,38.9754769,bench
-1.8648182,38.9648875,bench
-1.8682541,38.9660469,bench
-1.8672322,38.9654756,bench
-1.8682729,38.9661241,bench
-1.8646466,38.9647916,bench
-1.8678035,38.9631439,bench
-1.8673341,38.9654171,bench
-1.8676023,38.9627749,bench
-1.8646358,38.9649835,bench
-1.8680691,38.9660094,bench
-1.8645741,38.9649458,bench
-1.868112,38.9661993,bench
-1.8680261,38.9661555,bench
-1.8645768,38.964827,bench
-1.86801,38.9660783,bench
-1.8647163,38.9647894,bench
-1.8645936,38.9619755,bench
-1.8743003,38.9632329,bench
-1.8704808,38.9634707,bench
-1.8705747,38.9635207,bench
-1.864599,38.9620568,bench
-1.8741822,38.9631828,bench
-1.8703923,38.9634853,bench
-1.8742225,38.963212,bench
-1.8673855,38.9625614,bench
-1.864548,38.9619192,bench
-1.86454,38.9621068,bench
-1.8704459,38.9636583,bench
-1.8671334,38.9631662,bench
-1.8742171,38.9630515,bench
-1.8643603,38.9620568,bench
-1.8705398,38.9636458,bench
-1.8644219,38.962113,bench
-1.8643656,38.9619567,bench
-1.8703547,38.9636188,bench
-1.8743029,38.9630307,bench
-1.874429,38.9631036,bench
-1.8644354,38.961917,bench
-1.8671334,38.963235,bench
-1.874378,38.9632183,bench
-1.8743727,38.9630556,bench
-1.874429,38.9631662,bench
-1.8705881,38.9635832,bench
-1.8703359,38.963554,bench
-1.8741769,38.9631182,bench
-5.8095611,43.6281471,drinking_water
-5.9283852,40.9227648,recycling
-3.4106734,42.0197388,drinking_water
3.1508172,39.8635219,recycling
3.1499739,39.8641644,recycling
-3.808513,43.46374,recycling
-3.8141153,43.4727702,recycling
-3.1301257,41.9463446,drinking_water
-3.8768582,40.3188789,parking_entrance
-1.8511743,39.0116387,bench
-1.8511662,39.0116878,bench
-1.8511528,39.0116742,bench
-5.9935856,37.3817773,taxi
2.454687,39.5367759,atm
2.4546857,39.5368277,bench
2.454333,39.5370738,bench
2.4544014,39.5369797,bench
2.4540674,39.5372414,bench
2.4539387,39.5372538,waste_basket
2.4556553,39.5372018,bar
2.4551242,39.5367767,atm
2.4552939,39.5367079,bench
2.455485,39.5366164,bench
2.4557136,39.5366335,bench
2.4558786,39.536544,bench
2.4560482,39.5365781,bench
2.4563855,39.5365275,bench
2.4565545,39.5364959,bench
2.4566967,39.5364721,bench
2.4565921,39.5363899,bench
2.4566243,39.5363837,bench
2.4565451,39.5363273,bench
2.4566383,39.5363103,bench
2.4566209,39.5363004,bench
2.4565013,39.5362261,bench
2.4566233,39.5362078,bench
2.4568331,39.5364484,bench
2.4570762,39.5363475,bench
2.4573739,39.5362958,bench
2.4577264,39.5363104,bench
2.4575609,39.5362615,telephone
2.4578626,39.5362102,bench
2.4583093,39.5361889,bench
2.4584898,39.5361076,bench
-0.2626028,39.9638554,drinking_water
2.2619741,41.7653879,drinking_water
2.2619295,41.7655409,recycling
2.2480979,41.7760949,recycling
2.2506425,41.7698877,toilets
-1.8494445,38.9809565,bench
-1.8493802,38.9814069,bench
-1.8493131,38.9810317,bench
-1.8492219,38.9804728,bench
-1.8491576,38.9800268,bench
-1.8491093,38.9797766,bench
-1.847259,38.9798392,bench
-1.847436,38.9978745,bench
-1.8479182,38.9985416,bench
-1.8459287,38.9948126,bench
-1.8474789,38.9962444,bench
-1.8469721,38.9971839,bench
-1.8489267,38.9967822,telephone
-1.8467948,38.9972911,bench
-1.8463015,38.9953356,bench
-1.8461191,38.995367,bench
-1.850182,38.9968738,bench
-1.8502464,38.9969365,bench
-1.859027,38.9857103,bench
-1.8590214,38.9855538,bench
-1.8588658,38.9854557,bench
-1.8589159,38.9865319,bench
-1.8588148,38.9855516,bench
-1.8590053,38.9854746,bench
-1.8589653,38.9857248,bench
-0.1407748,40.3796348,drinking_water
2.2538073,41.492203,post_box
2.2126784,41.5393113,telephone
2.2127111,41.5393463,post_box
2.212638,41.5414954,recycling
2.2126305,41.5415025,recycling
2.2126239,41.5415095,recycling
2.2126179,41.5415168,recycling
2.2126091,41.5415263,waste_disposal
2.2114695,41.5428488,recycling
2.2114573,41.5428622,waste_disposal
2.2115264,41.5428714,recycling
2.2115167,41.5428854,recycling
2.2115036,41.5429018,recycling
-5.5780938,43.3528197,drinking_water
-5.5777296,43.3529664,waste_disposal
-5.0594146,42.9141316,drinking_water
-4.8216987,43.0527288,parking
-3.6918099,40.4588881,atm
-3.6843491,40.45854,atm
-3.6918962,40.4590325,recycling
-3.6845926,40.4589284,atm
-3.6889196,40.4591156,atm
-3.695187,40.4596758,recycling
-3.7033776,40.4495685,atm
-3.7033662,40.4496893,atm
-3.7037616,40.4460655,atm
-3.7033718,40.4461225,atm
-3.7035,40.4486452,atm
-3.70352,40.447324,atm
-3.7035978,40.4474055,atm
-5.6480762,40.968519,waste_disposal
-5.6484034,40.9685197,recycling
-5.6477637,40.9685302,post_box
-5.6481524,40.9686432,waste_disposal
-5.6486741,40.9685148,waste_disposal
-5.6489849,40.968652,waste_disposal
-5.6502778,40.9686718,waste_disposal
-5.6498743,40.9687026,bar
-5.6513995,40.9685445,waste_disposal
-1.852728,38.9768367,bench
-1.8527653,38.9771035,bench
-1.8478807,39.0069801,bench
-1.8481838,39.0069718,bench
-1.8482293,39.0069385,bench
-1.8483286,39.0069385,bench
-1.8480094,39.0069573,bench
-1.8479692,39.0070011,bench
-5.9363161,37.3049441,restaurant
-1.8490051,38.9777416,bench
-1.8504696,38.9778893,kindergarten
-1.8504347,38.9777684,bench
-1.850306,38.977785,bench
-1.8505528,38.9779123,bench
-1.8490185,38.9776395,drinking_water
-1.8502819,38.9779831,bench
-1.8490856,38.9776604,bench
-1.8490078,38.9776687,bench
-1.8505528,38.9779977,bench
-1.849099,38.9777313,bench
-1.8502577,38.9778475,bench
-3.703125,40.4511749,atm
-3.7032457,40.4504136,atm
-3.7126956,40.4575362,atm
-3.7074676,40.4567657,atm
-3.7068969,40.4567398,atm
-3.4729387,39.8047587,parking
-1.8436062,38.985313,bench
-1.845781,38.9861254,drinking_water
-1.8455611,38.9858461,drinking_water
-1.8482406,38.9907099,bench
-1.8454833,38.9858002,bench
-1.8454726,38.9857501,bench
-1.8458427,38.9861441,bench
-1.8455906,38.9858293,bench
-1.8455477,38.9857752,bench
-1.8455477,38.9858752,bench
-1.8454941,38.9858607,bench
-1.8457381,38.9860962,bench
-1.8484422,38.9903352,bench
-1.8457945,38.98609,bench
-1.8457703,38.9861692,bench
-1.8435928,38.9852733,bench
-1.8519259,38.9922171,bench
-1.8517598,38.9922322,bench
-1.8517571,38.9922886,bench
-1.8519312,38.9922733,bench
-1.8519342,38.9923344,bench
-1.8517571,38.9923386,bench
1.9850126,41.3808243,recycling
1.9956851,41.3811987,recycling
1.9949636,41.3814502,recycling
1.9943279,41.3803433,recycling
1.9908116,41.3802246,recycling
1.9902322,41.3795423,recycling
2.0031283,41.378053,recycling
-3.7500363,42.716415,drinking_water
-5.720874,40.4091254,doctors
-5.7209604,40.4091848,townhall
-1.8542086,38.9795995,bench
-5.6505707,40.9675172,waste_disposal
-5.6507456,40.9679438,recycling
-1.8373133,38.9808479,bench
-1.8375869,38.9810023,bench
-1.8380697,38.9813692,bench
-1.8395959,38.9824963,bench
-1.8370371,38.9804434,bench
-1.8360849,38.979843,bench
-1.8379276,38.9814026,bench
-1.8371739,38.9806187,bench
-1.837485,38.9809418,bench
-1.837949,38.9811879,bench
-1.8398558,38.9827619,kindergarten
-1.8373777,38.9809626,bench
-1.8398826,38.982864,bench
-1.836514,38.9801516,bench
-1.8369325,38.9805228,bench
-1.8358971,38.9797846,bench
-1.8355324,38.9795032,bench
-1.8369164,38.9803393,bench
-1.8379651,38.9813067,bench
-1.8395557,38.9825534,kindergarten
-1.8360152,38.9797324,bench
-1.8380778,38.9814798,bench
-1.8377184,38.9811398,bench
-1.8363612,38.9798368,bench
-1.8356155,38.9794239,bench
-1.8358354,38.9796616,bench
-1.836498,38.9799388,bench
-1.8368171,38.9804226,bench
-1.8372704,38.9807374,bench
-1.8374904,38.9808813,bench
-1.8363102,38.9797971,bench
-1.8375655,38.9810898,bench
-1.8378659,38.9811045,bench
-1.8365516,38.9799848,bench
-1.8399711,38.9827848,bench
-1.8361439,38.979793,bench
-1.8364631,38.9801911,bench
-1.8359347,38.9796303,bench
-1.8388553,38.9780477,bench
-1.8422379,38.9774471,bench
-1.8453197,38.9771156,bench
-1.8449925,38.9771552,bench
-1.8391853,38.9779684,bench
-1.8425839,38.9774179,bench
-1.8415593,38.9775264,bench
-1.8418811,38.9774867,bench
-1.8412106,38.9775764,bench
-1.8398586,38.9778203,bench
-1.8439304,38.9772678,bench
-1.8446465,38.9771927,bench
-1.8429057,38.977372,bench
-1.8385093,38.9781478,bench
-1.8372597,38.9785357,bench
-1.8366267,38.9787609,bench
-1.8436031,38.9773073,bench
-1.8378766,38.9783312,bench
-1.8357067,38.9791403,bench
-1.8395313,38.9778828,bench
-1.8401806,38.9777473,bench
-1.8375708,38.9784356,bench
-1.8369378,38.9786441,bench
-1.8381767,38.9782311,bench
-1.8408539,38.9776306,bench
-1.8363129,38.978886,bench
-1.8360071,38.9790153,bench
-1.8405561,38.9776849,bench
-1.8432437,38.977347,bench
-1.8443166,38.9772303,bench
-5.6490285,40.9657018,bench
-5.6489764,40.9657131,bench
-5.6489242,40.9657285,bench
-5.6488641,40.9657445,bench
-5.6487952,40.9657638,bench
-5.6487369,40.9657785,bench
-5.6490948,40.9658222,bench
-5.6490427,40.9658336,bench
-5.6489905,40.9658489,bench
-5.6489304,40.9658649,bench
-5.6488615,40.9658843,bench
-5.6488032,40.965899,bench
-5.6493117,40.9662854,waste_disposal
-5.6491191,40.9664217,recycling
-5.6492142,40.9664297,recycling
-5.6491133,40.9664412,bench
-5.6491665,40.9664464,telephone
-5.6490584,40.9664563,bench
-5.6489971,40.9664732,bench
-5.6489534,40.9665063,bench
-5.6491596,40.9665063,bench
-5.6484147,40.9665451,waste_disposal
-5.6489746,40.9665506,bench
-5.6491183,40.9665553,bench
-5.6489996,40.9665978,bench
-5.6490796,40.9666016,bench
-5.6490259,40.9666497,bench
-5.6488229,40.9677561,waste_disposal
-5.6498579,40.9678997,waste_disposal
-5.64939,40.9683591,waste_disposal
-2.9215727,43.2584316,drinking_water
-5.6495946,40.9671471,waste_disposal
-5.6497104,40.9672592,waste_disposal
-5.6492333,40.9673714,waste_disposal
-5.6490025,40.9674963,waste_disposal
-5.6491081,40.9675983,waste_disposal
-5.6483474,40.9678894,waste_disposal
-4.9250055,40.2470321,drinking_water
1.9994147,41.4044007,recycling
-1.8525939,38.9909579,bench
-1.8560867,38.9952983,bench
-1.8561591,38.9953107,bench
-1.8526878,38.9909038,bench
-1.8526288,38.9909268,bench
-1.8527522,38.9909017,bench
-1.852363,38.9911434,drinking_water
-1.8523257,38.991104,bench
-1.8574332,38.9947751,drinking_water
-1.857817,38.9939496,bench
-1.8577121,38.9939433,bench
-1.8589533,38.994504,bench
-1.8589757,38.9944247,bench
-1.8586911,38.9939579,bench
-1.8577526,38.9937515,bench
-1.8578465,38.9937765,bench
-1.8580584,38.9938286,bench
-1.8584795,38.9943644,bench
-1.8582325,38.994056,bench
-1.858745,38.9945124,bench
-1.8588869,38.994058,bench
-1.8588896,38.9942728,bench
-1.8588299,38.9945206,bench
-1.8586565,38.9944039,bench
-1.858965,38.9944624,bench
-1.858383,38.9943519,bench
-1.8589272,38.9941394,bench
-1.8574507,38.9947939,bench
-1.858897,38.9945331,bench
-1.8579348,38.9941936,bench
-1.8575928,38.9947417,bench
-1.8585463,38.9939705,bench
-1.8576641,38.9937953,bench
-1.8582086,38.9941287,bench
-1.8576209,38.993885,bench
-1.8587716,38.9940143,bench
-1.8579458,38.9940975,bench
-1.858903,38.994208,bench
-1.8581684,38.9938662,bench
-1.8588735,38.9944686,kindergarten
-1.8579767,38.9948188,bench
-1.8582918,38.9943352,bench
-1.8589838,38.9943873,bench
-1.8585707,38.9943832,bench
-1.8582164,38.9943602,bench
-1.8584256,38.9939413,bench
-1.8580796,38.9940998,bench
-1.8581064,38.9940225,bench
-1.8582101,38.9948439,bench
-1.857513,38.9947602,bench
-1.8578787,38.9940267,bench
-1.8586968,38.9964282,bench
-1.8590318,38.9964657,bench
-1.8584953,38.9964782,bench
-1.8588655,38.9964469,bench
-1.8586592,38.9964386,drinking_water
-1.8584578,38.9965093,bench
-1.8584471,38.9964572,bench
-1.8588577,38.9964095,bench
-1.8589325,38.9964489,bench
-1.8587504,38.9964177,bench
-1.8589862,38.9964365,bench
-1.8586109,38.996449,bench
-1.8586965,38.9964761,kindergarten
-1.855311,38.999565,bench
-1.8556892,38.9979975,bench
-1.8556838,38.9971011,bench
-1.8555845,38.9979912,bench
-1.8555416,38.9989668,bench
-1.8557964,38.9971074,bench
-1.8554719,38.9986478,bench
-1.855437,38.9995735,bench
-1.8555872,38.9986603,bench
-1.8551903,39.0001132,bench
-1.855429,38.9989294,bench
-1.8552251,38.9998694,bench
-1.870344,38.9954318,bench
-7.2450873,39.4095957,bar
-3.7062639,40.456504,atm
0.0060032,38.7428356,bar
0.0061448,38.7428098,bar
0.005172,38.7426588,pharmacy
0.0060234,38.7430773,bar
-3.9224159,43.1729208,watering_place
-3.9318639,43.1798268,watering_place
-3.7997361,40.4175609,fountain
-3.7990592,40.4175985,fountain
-3.7996488,40.4176479,fountain
-3.799552,40.4177445,fountain
-3.7994661,40.4178301,fountain
-3.7998502,40.4180588,fountain
-3.7983786,40.4182933,fountain
-3.8008117,40.4186118,fountain
-3.8015834,40.4190539,fountain
-3.8001233,40.4192996,fountain
-3.8031814,40.4195787,fountain
-3.8025349,40.4196048,fountain
-3.8030901,40.4196598,fountain
-3.8008897,40.4197438,fountain
-3.8030026,40.4197496,fountain
-3.8029228,40.4198422,fountain
-3.8033145,40.4200651,fountain
-3.801839,40.4203025,fountain
-3.8022307,40.4205283,fountain
-3.8021432,40.4206268,fountain
-3.8020482,40.4207107,fountain
-3.8019645,40.4207802,fountain
-6.8754727,43.217146,pharmacy
-7.8542159,42.9419103,drinking_water
-7.8832381,42.9425408,bar
-7.7458518,42.9522678,drinking_water
-7.560447,43.0080204,drinking_water
-7.5356037,43.0136161,vending_machine
-7.2461129,43.0164537,drinking_water
-7.3923655,43.0174766,vending_machine
-7.328464,43.0291584,drinking_water
-7.32439,43.0300142,pharmacy
-7.001419,43.148441,drinking_water
-1.8741507,38.9895257,bench
-1.8735657,38.990001,bench
-1.8737669,38.9900261,bench
-1.874132,38.9897258,bench
-1.8732948,38.989974,bench
-1.8740271,38.9905139,bench
-1.8740915,38.9907746,bench
-1.8740029,38.9903159,bench
-1.8742792,38.9909976,bench
-4.4809478,42.4540007,school
-4.4814908,42.4558525,townhall
-4.4818088,42.4557065,fountain
-3.9643345,40.0898709,telephone
-5.6458309,40.9652403,waste_disposal
-5.6477613,40.9653736,recycling
-5.647859,40.9655677,waste_disposal
-0.5197761,38.4006482,kindergarten
-0.5174258,38.3971472,veterinary
-0.5189965,38.3991364,veterinary
0.1429913,41.1221427,place_of_worship
-2.9437443,43.2578864,telephone
-0.2256881,39.0469588,fuel
-0.2262004,39.0461631,fuel
-4.3689768,40.7696313,recycling
1.5491339,41.2824794,fountain
2.4567607,39.5364047,recycling
2.4555724,39.5359744,recycling
-0.5008284,39.5603318,cafe
2.1680584,41.3892995,taxi
1.4196464,42.367972,drinking_water
1.4189469,42.3694054,drinking_water
1.4190332,42.369587,recycling
-3.9654488,40.0889394,fountain
-3.9668269,40.0891203,telephone
-1.8701537,38.9955466,bench
-1.8695583,38.9959239,bench
-1.8699419,38.995684,bench
-1.8697514,38.9958008,bench
-1.8718544,38.9982936,bench
-4.0646606,43.335299,post_box
-4.0647282,43.335312,telephone
-4.0657103,43.3354306,drinking_water
-1.8709026,38.9820324,bench
-1.8711092,38.9819115,bench
-1.8694784,38.9827496,bench
-1.8706746,38.982097,bench
-1.8693282,38.982829,bench
-1.8714149,38.9816886,bench
-1.8707015,38.9821325,bench
-0.103138,40.8668182,place_of_worship
-8.4107768,43.3326899,bicycle_parking
-4.7115954,36.7439567,parking
-5.9423389,37.3861663,telephone
-5.9423133,37.3861894,post_box
-1.6416249,42.7992755,drinking_water
-1.6426041,42.7993472,fountain
-1.6431117,42.7997302,bicycle_parking
2.1042614,41.3711835,drinking_water
-5.8317308,40.7149629,bar
-1.8722273,38.9867049,bench
-1.8723783,38.9866686,drinking_water
-1.8723588,38.9865965,bench
-1.8722917,38.9867425,bench
-1.8694087,38.984764,bench
-1.8724025,38.9866519,bench
-1.8690547,38.9853186,bench
-1.8714012,38.9876368,drinking_water
-1.8715434,38.9876222,bench
1.4612894,42.3579731,drinking_water
1.4596406,42.3580218,fountain
-16.7354793,28.0557817,atm
-1.874985,39.0072397,bench
-1.8723355,39.0077708,bench
-1.8724589,39.0077728,bench
-1.8730404,39.0053891,bench
-1.8759827,39.0062643,bench
-1.8722041,39.0075748,bench
-1.8765063,39.0082668,bench
-1.8751486,39.0071293,bench
-1.8763588,39.0083814,bench
-1.8630948,39.0097421,bench
-1.8615655,39.0085631,bench
-1.8572047,39.0073023,bench
-1.8587791,39.0097115,bench
-1.8554666,39.0058828,bicycle_parking
-1.8565985,39.007346,bench
-1.8576928,39.0085862,bench
-1.862397,39.0088403,bench
-1.8561077,39.0067041,bench
-1.8575963,39.0054494,bench
-1.8620917,39.0098317,bench
-1.8552738,39.0060696,bench
-1.8565797,39.0072647,bench
-1.8556946,39.005839,bench
-1.8558502,39.0058433,bench
-1.8584465,39.005295,bench
-1.8618525,39.0082463,recycling
-1.8627166,39.0097337,bench
-1.862169,39.0088716,bench
-1.85548,39.0059245,bench
-1.8614663,39.0086299,bench
-1.858063,39.0089654,bench
-1.8553059,39.006051,drinking_water
-1.8621288,39.0089697,bench
-1.8618422,39.0097359,recycling
-1.8618798,39.0101443,bench
-1.8562284,39.0069563,bench
-1.8557858,39.0063893,bench
-1.8584546,39.0093697,bench
-1.8569445,39.0074064,bench
-1.8572691,39.0081506,bench
-1.8613,39.0085694,recycling
-1.8616272,39.0087862,bench
-1.8619276,39.0088278,bench
-1.8603995,39.0078058,bench
-1.8585916,39.0081039,bench
-1.8563788,39.0056674,bench
